,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,2.0278525352478027,-2.874560832977295
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,0.8812620639801025,-0.11032751202583313
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,4.1775054931640625,3.512390375137329
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,1.3246798515319824,-0.5877446532249451
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,0.8566477298736572,0.07201502472162247
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,1.1842716932296753,0.38004449009895325
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,1.3870770931243896,-0.4116060137748718
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,3.4532957077026367,-1.2802881002426147
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,4.296055316925049,-1.6538653373718262
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,0.6464533805847168,-0.31388989090919495
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,1.56596040725708,0.0857338160276413
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,0.8314288258552551,-0.4485141634941101
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,3.5936272144317627,-1.3892292976379395
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,2.937560558319092,0.02203538827598095
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,2.7291259765625,0.1082683652639389
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,0.8811444640159607,2.389254093170166
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,0.9213083982467651,2.331977128982544
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,3.0930070877075195,-0.08816429227590561
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,3.8309144973754883,2.24171781539917
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,2.4023876190185547,-3.152724266052246
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,1.9315176010131836,-2.948493242263794
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,0.5001296401023865,-0.3011678159236908
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,1.7978795766830444,-3.0873701572418213
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,3.684215545654297,2.1252799034118652
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,3.9048852920532227,3.2244057655334473
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,4.528958320617676,3.1031553745269775
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,2.9549152851104736,-0.8482166528701782
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,2.0258395671844482,-2.8750572204589844
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,1.98616361618042,0.5809637904167175
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,4.3599042892456055,2.7231967449188232
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,2.720425605773926,0.024596165865659714
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,3.12790584564209,-0.18985269963741302
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,2.0288500785827637,-2.8741250038146973
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,4.446135520935059,2.306504011154175
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,3.664217233657837,2.868950605392456
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,0.8754030466079712,2.3949594497680664
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,4.5291218757629395,3.10269832611084
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,1.370174765586853,-0.6007294058799744
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,2.8864591121673584,0.656161367893219
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,3.5325262546539307,-1.3731870651245117
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,1.326885461807251,-0.5915179252624512
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,2.0268325805664062,-2.8741042613983154
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,4.518805503845215,-0.06569156050682068
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,3.803318977355957,2.103466272354126
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,1.1259280443191528,0.1892937570810318
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,0.9228313565254211,2.3242762088775635
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,2.963040590286255,0.5767142176628113
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,3.869887351989746,0.29597413539886475
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,3.9388575553894043,0.03222974017262459
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,4.411405563354492,3.228781223297119
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,3.7112298011779785,0.43888241052627563
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,2.936650514602661,0.021951720118522644
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,3.675680160522461,0.20170126855373383
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,3.976868152618408,3.0008389949798584
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,3.976868152618408,3.0008392333984375
