,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-6.403934955596924,-1.144899845123291
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-2.7162246704101562,-0.4424898028373718
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-3.8073980808258057,1.5846401453018188
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-5.54489278793335,1.9779255390167236
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-4.3839521408081055,1.8652873039245605
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-5.874309062957764,-1.1947027444839478
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-4.420018672943115,1.4887038469314575
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-4.062206268310547,1.5358201265335083
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-5.919607162475586,3.2151341438293457
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-6.430335998535156,1.2115883827209473
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-2.321347713470459,-0.5150659084320068
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-4.130393981933594,2.088850736618042
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-3.4778387546539307,2.382432699203491
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-4.402956962585449,2.205944776535034
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-5.7194318771362305,-0.7617471814155579
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-6.516335487365723,1.8971483707427979
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-7.266861915588379,1.5407137870788574
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-4.271544933319092,4.561450481414795
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-4.257032871246338,4.566412925720215
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-4.455197334289551,1.8933098316192627
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-5.881651878356934,-0.607009768486023
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-2.7484445571899414,-0.4771968722343445
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-6.403698444366455,-1.1419785022735596
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-6.481512546539307,3.7692480087280273
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-6.219256401062012,1.1880266666412354
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-2.715893507003784,-0.45053645968437195
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-3.518069267272949,2.1897521018981934
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-4.261877059936523,4.5670857429504395
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-6.520854949951172,1.9475319385528564
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-5.797206401824951,1.704430341720581
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-5.84547758102417,1.526416540145874
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-4.254515171051025,4.583950042724609
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-2.7175049781799316,-0.43322113156318665
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-5.993044853210449,3.217644453048706
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-5.9800543785095215,-0.9747088551521301
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-6.243964672088623,-0.5709882974624634
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-2.7183728218078613,-0.4332551956176758
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-6.666791915893555,-1.1086639165878296
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-5.921630859375,-1.4840537309646606
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-4.2920966148376465,2.0369083881378174
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-5.928962707519531,1.7045600414276123
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-5.722825050354004,2.9545958042144775
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-2.718330144882202,-0.4331105947494507
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-3.6537392139434814,1.7572853565216064
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-5.590575695037842,2.03265380859375
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-6.013257026672363,-1.5263683795928955
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-6.073728084564209,1.5368717908859253
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-6.851368427276611,1.820207118988037
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-5.507751941680908,-0.6474440097808838
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-3.907876491546631,2.0722177028656006
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-6.307187080383301,-0.885278046131134
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-5.964855194091797,3.1938247680664062
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-5.7708048820495605,-1.2566801309585571
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-4.084957122802734,2.4399399757385254
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-6.270166873931885,1.809693694114685
