,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,2.375209331512451,5.725006103515625
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,1.396160364151001,9.907808303833008
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-1.9693918228149414,7.478937149047852
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,1.0650371313095093,9.736527442932129
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,0.8870836496353149,10.545331954956055
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-0.1237771213054657,9.873023986816406
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,1.4126694202423096,11.030656814575195
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,2.7478904724121094,8.212249755859375
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,3.57161283493042,8.219355583190918
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,0.9851809144020081,9.774965286254883
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,0.028955768793821335,9.557588577270508
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,0.7596712708473206,10.209664344787598
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,2.0564663410186768,8.55384349822998
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,0.8535629510879517,7.8938398361206055
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,1.6998025178909302,8.93823528289795
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,2.5738518238067627,9.515398025512695
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,2.92864727973938,9.770276069641113
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.2875663042068481,7.993739128112793
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-2.5385375022888184,7.622645378112793
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,2.3770956993103027,5.725447177886963
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,2.398592710494995,5.720249176025391
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,0.42813560366630554,10.771021842956543
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,2.2094554901123047,5.569927215576172
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-2.3090333938598633,7.149916172027588
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-2.309032917022705,7.149916172027588
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-1.8418934345245361,6.95762300491333
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,2.379647731781006,8.445366859436035
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,2.3680808544158936,5.713700771331787
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,0.5153940916061401,10.620688438415527
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-2.3090333938598633,7.149916172027588
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.62356436252594,8.816661834716797
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,1.2961828708648682,7.939394950866699
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,2.609647512435913,5.650291442871094
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-1.7592391967773438,6.858819007873535
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-2.309032917022705,7.149916172027588
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,2.8859379291534424,9.730977058410645
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-2.3090333938598633,7.149916172027588
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,1.0660449266433716,10.182220458984375
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,1.689591407775879,8.914243698120117
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,2.6207594871520996,8.327900886535645
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,1.065076231956482,10.183260917663574
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,2.4010438919067383,5.705580234527588
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,1.4980664253234863,7.587749004364014
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-1.8418934345245361,6.95762300491333
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,0.8827083706855774,8.96638011932373
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,2.916200876235962,9.77556037902832
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,0.8194296360015869,7.965076446533203
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,1.2805204391479492,8.644851684570312
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,1.2805205583572388,8.644851684570312
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-1.921115756034851,6.495213031768799
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.6289316415786743,8.08796215057373
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,0.7162821292877197,8.051560401916504
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,0.9927056431770325,8.188520431518555
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-2.568753480911255,6.722756862640381
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-2.4362692832946777,7.678152561187744
