,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,2.5334854125976562,1.9231221675872803
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,1.5105222463607788,-4.062397003173828
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-0.9520778656005859,0.07013627141714096
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,0.5761858820915222,-1.2134690284729004
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-0.33205002546310425,-0.19082538783550262
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,2.432201862335205,2.622962236404419
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-0.589993953704834,-0.016581876203417778
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-0.22608345746994019,-1.1119741201400757
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,2.3342063426971436,-1.5352654457092285
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,0.6900634765625,-1.7294135093688965
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,1.359474778175354,-4.241191864013672
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-0.11982288211584091,-0.3535729944705963
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-0.8747718930244446,-0.04135935381054878
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-0.0728675127029419,-0.00839477963745594
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,2.0868489742279053,2.1794774532318115
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,1.2297559976577759,-0.6578581929206848
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,0.859014093875885,-2.0691542625427246
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-0.6487569808959961,-2.472372055053711
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-0.48833122849464417,-2.3358378410339355
