,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,0.32909339666366577,3.600022315979004
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-2.1517174243927,-2.551147937774658
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-3.753603935241699,1.1702908277511597
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-2.131351947784424,0.10864661633968353
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-3.981815814971924,1.7685447931289673
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,0.49572041630744934,3.026599407196045
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-3.78106689453125,0.5434449315071106
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-3.5950255393981934,1.1830121278762817
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-2.7657358646392822,-0.6211116313934326
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-1.3549059629440308,0.6170369982719421
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-2.1453566551208496,-2.609365463256836
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-3.764813184738159,1.3776272535324097
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-2.8134849071502686,1.4160852432250977
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-3.9467618465423584,1.4046809673309326
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-0.46585676074028015,2.7543997764587402
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-0.9712004065513611,0.626211404800415
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-0.7600829601287842,0.3871205449104309
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-0.1204925999045372,-1.0518215894699097
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-0.21867768466472626,-1.0491039752960205
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-3.061999559402466,1.5865610837936401
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-0.3808634877204895,2.5720767974853516
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-2.180271863937378,-2.598407030105591
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,0.36455994844436646,2.778337001800537
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-3.38683819770813,-0.9290816187858582
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-1.761447787284851,0.07283391803503036
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-2.158215284347534,-2.628857374191284
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-3.2731010913848877,0.7207736968994141
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-0.24978753924369812,-0.9944185614585876
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-1.382881760597229,0.5067979097366333
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-1.2525837421417236,0.20041966438293457
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-1.3555041551589966,0.6168690919876099
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-0.6669295430183411,-0.9423695206642151
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-2.143813371658325,-2.572110891342163
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-2.5337016582489014,-0.5637837648391724
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-0.18983449041843414,3.548677444458008
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-0.041463498026132584,2.7650015354156494
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-2.1749048233032227,-2.6122419834136963
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-0.37824881076812744,3.107020854949951
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-0.10313113778829575,3.7625460624694824
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-3.114253282546997,1.9366751909255981
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-0.7518569231033325,0.40974143147468567
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-2.418215274810791,-0.21570436656475067
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-2.158215284347534,-2.628857374191284
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-3.4509387016296387,1.2493977546691895
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-1.9686585664749146,-0.19609926640987396
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,0.3732326626777649,3.234529733657837
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-1.2979613542556763,0.8639655709266663
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-1.3256703615188599,0.8590574264526367
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-0.057578153908252716,2.7831296920776367
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-3.507676124572754,1.755200982093811
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,0.3290936052799225,3.600022315979004
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-2.243776321411133,-0.47667476534843445
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,0.3952048718929291,3.3521900177001953
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-3.9180188179016113,1.7405877113342285
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-1.3555039167404175,0.616869330406189
