,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-4.569870471954346,-6.49660062789917
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-0.5315760374069214,-1.9817776679992676
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,0.025627674534916878,-4.719749450683594
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-1.98569655418396,-4.970091819763184
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-0.5179363489151001,-5.086397647857666
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-4.173336505889893,-6.237949371337891
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-0.506289541721344,-5.6639251708984375
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-0.34673070907592773,-4.703155994415283
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-1.9643309116363525,-6.079401969909668
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-2.7306859493255615,-4.2618513107299805
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-0.13506215810775757,-1.8021082878112793
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-0.1451658308506012,-5.508456707000732
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,0.3465248644351959,-5.820495128631592
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-0.6206291913986206,-5.0127058029174805
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-4.267589092254639,-5.512701988220215
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-2.0300917625427246,-3.8100016117095947
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-2.4749598503112793,-3.225951671600342
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-4.204044818878174,-2.7662479877471924
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-4.238157749176025,-2.748223304748535
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-0.4767265021800995,-4.85446310043335
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-3.8479151725769043,-5.763751983642578
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-0.6474642753601074,-1.9563308954238892
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-4.5240888595581055,-6.372171878814697
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-1.8249527215957642,-6.856928825378418
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-2.6892998218536377,-4.3233418464660645
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-0.5332143902778625,-1.9625128507614136
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,0.14812274277210236,-5.555058479309082
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-4.225090026855469,-2.757941246032715
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-1.919088363647461,-3.8458166122436523
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-2.1949973106384277,-4.642339706420898
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-2.2894837856292725,-4.565149784088135
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-4.248575687408447,-2.7409110069274902
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-0.531105637550354,-2.0012423992156982
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-1.9755233526229858,-6.150586128234863
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-4.130760669708252,-5.978738307952881
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-3.776900291442871,-6.181519031524658
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-0.5412055850028992,-2.0086827278137207
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-4.828551769256592,-6.211796283721924
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-4.7000041007995605,-5.793530464172363
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-0.33778542280197144,-5.060923099517822
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-2.2205851078033447,-4.468962669372559
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-1.9857467412948608,-5.814563274383545
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-0.5422376990318298,-2.0097265243530273
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-0.38202568888664246,-5.339786052703857
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-1.9500972032546997,-4.885855197906494
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-4.577357292175293,-5.897150039672852
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-2.3976690769195557,-4.304680824279785
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-2.045095443725586,-3.550708532333374
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-4.25779914855957,-5.299803256988525
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-0.09378797560930252,-4.978209495544434
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-4.368842124938965,-6.4259934425354
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-1.9806733131408691,-6.003413677215576
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-4.154718399047852,-6.340693950653076
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,0.2735626995563507,-5.194681167602539
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-2.115546464920044,-4.064335346221924
