,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,2.0240607261657715,3.7393715381622314
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-2.332820415496826,4.506921291351318
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-1.2770401239395142,1.004548192024231
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-2.141508102416992,5.172554969787598
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-2.100464344024658,3.75518536567688
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-1.8850656747817993,3.908517599105835
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-2.28218674659729,4.852576732635498
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-0.15580755472183228,3.207245111465454
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,0.28975844383239746,2.703418493270874
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-1.8592321872711182,4.838886260986328
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-2.098906993865967,4.304681301116943
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-2.551579713821411,4.247955799102783
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-0.1293882429599762,3.1540353298187256
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-0.16466577351093292,4.7712554931640625
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-0.4059554636478424,5.052927494049072
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-0.6440306901931763,7.177903175354004
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-0.6386991739273071,7.171506404876709
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-0.1643250584602356,4.7730183601379395
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-1.6904436349868774,1.297874093055725
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,2.0635619163513184,3.8536150455474854
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,2.097344398498535,3.7345235347747803
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-2.3675191402435303,4.131841659545898
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,2.1235787868499756,3.7724831104278564
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-1.276595950126648,1.4624733924865723
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-1.2015326023101807,0.8036762475967407
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-1.57205331325531,0.46796083450317383
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-0.3303483724594116,3.5014779567718506
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,2.0355570316314697,3.7535767555236816
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-1.7298692464828491,5.2209696769714355
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-1.8633323907852173,0.4207020103931427
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-0.7099173069000244,4.158501625061035
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-0.13702741265296936,4.866705417633057
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,1.998931646347046,3.7280783653259277
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-1.9566279649734497,1.0765273571014404
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-1.4687891006469727,0.5950685739517212
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-0.6396713852882385,7.1608099937438965
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-1.5720531940460205,0.46796029806137085
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-2.5888466835021973,4.723201274871826
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-0.4868538975715637,4.09885835647583
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-0.35452908277511597,3.3633031845092773
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-2.634610414505005,4.722117900848389
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,1.986099123954773,3.7590243816375732
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,0.25748828053474426,5.420740604400635
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-1.59703528881073,1.5788791179656982
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-2.1259937286376953,4.50340461730957
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-0.6434882283210754,7.159815311431885
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-0.48582959175109863,4.287827014923096
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,0.3936949372291565,5.0360002517700195
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,0.0617675706744194,4.879162788391113
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-1.9244062900543213,0.8319000601768494
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,0.48852336406707764,4.938496112823486
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-0.42028266191482544,4.717740535736084
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,0.08667364716529846,5.133305072784424
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-1.9248734712600708,0.8285554647445679
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-1.8664700984954834,0.9384342432022095
