,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-0.2071223109960556,-1.6427818536758423
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,1.4465298652648926,1.2465219497680664
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,5.785113334655762,-1.2253227233886719
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,1.538960337638855,1.1037415266036987
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,1.6625679731369019,1.737227201461792
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,0.765258252620697,1.2011687755584717
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,0.8794170022010803,1.500160574913025
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,3.549990653991699,0.9150915741920471
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,3.865872621536255,1.4345011711120605
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,1.7891428470611572,1.263498306274414
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,1.070759654045105,0.7002559304237366
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,1.5116955041885376,1.139042615890503
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,3.368781566619873,0.6213945150375366
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,2.7960546016693115,-0.5580025911331177
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,2.525951385498047,-0.260038822889328
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,2.3525571823120117,-2.302051544189453
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,2.349102735519409,-2.321481466293335
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,2.9952385425567627,-0.9302369952201843
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,5.307289123535156,-0.320146769285202
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-0.20548053085803986,-1.6384931802749634
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-0.21387235820293427,-1.6406935453414917
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,1.4960839748382568,1.8043545484542847
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-0.4403480589389801,-1.8454933166503906
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,5.349903583526611,-0.6193426251411438
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,5.512887954711914,-1.0167315006256104
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,5.099186420440674,-1.1054668426513672
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,3.3920459747314453,0.7309430837631226
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-0.2069401741027832,-1.6427456140518188
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,1.0133824348449707,1.5559636354446411
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,5.748244285583496,-0.894285261631012
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,2.6910080909729004,-0.007332673761993647
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,2.8989384174346924,-0.6305753588676453
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-0.2160136103630066,-1.6378179788589478
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,4.866648197174072,-0.9754087328910828
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,5.609248161315918,-0.9287430644035339
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,2.3560845851898193,-2.3256676197052
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,5.314443588256836,-0.9467525482177734
