,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-5.775097370147705,-6.186941146850586
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-3.14217209815979,-7.816276550292969
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-3.915717601776123,-2.234788417816162
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-3.5114574432373047,-7.670889854431152
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-3.456772565841675,-8.303681373596191
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-3.983656883239746,-7.014476776123047
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-3.8759446144104004,-8.536673545837402
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-3.4258615970611572,-5.817092418670654
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-1.7418524026870728,-7.10911750793457
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-3.749504327774048,-7.768414497375488
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-3.657136917114258,-7.31141471862793
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-3.3488385677337646,-8.014951705932617
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-2.757070541381836,-6.528532981872559
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-2.056171417236328,-5.246367454528809
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-2.7731173038482666,-5.878086566925049
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-3.5224828720092773,-6.2160797119140625
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-3.5224828720092773,-6.216080665588379
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-2.3503615856170654,-5.351970672607422
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-4.214451789855957,-1.955819010734558
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-5.775078773498535,-6.188626289367676
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-5.841510772705078,-6.170191764831543
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-3.346172571182251,-8.535447120666504
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-6.0243706703186035,-6.310082912445068
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-3.7486412525177,-2.5339531898498535
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-3.9159491062164307,-2.234829902648926
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-4.224798202514648,-2.6214380264282227
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-3.7228569984436035,-5.564225673675537
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-5.7946295738220215,-6.179070472717285
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-3.346172571182251,-8.53544807434082
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-4.225002288818359,-2.621417284011841
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-3.1891539096832275,-6.318463325500488
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-2.164414167404175,-5.703146934509277
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-5.837314605712891,-6.1649041175842285
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-3.9703359603881836,-2.9934780597686768
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-3.748641014099121,-2.5339531898498535
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-3.779181957244873,-6.141006946563721
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-4.002000331878662,-2.3520562648773193
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-3.3488385677337646,-8.014951705932617
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-3.1879615783691406,-6.318612575531006
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-2.531742572784424,-6.648287296295166
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-3.3488423824310303,-8.014952659606934
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-5.799729347229004,-6.17891788482666
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-1.7901487350463867,-5.737307071685791
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-3.9607796669006348,-2.804630756378174
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-3.2958502769470215,-6.8254594802856445
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-3.595130205154419,-6.130547523498535
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-2.1514792442321777,-5.782133102416992
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-3.1902267932891846,-6.316746711730957
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-2.8980414867401123,-5.303660869598389
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-4.354037761688232,-2.62723708152771
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-2.2465858459472656,-5.188729286193848
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-2.257242441177368,-5.677005767822266
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-2.209703207015991,-5.152520656585693
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-4.202145576477051,-2.8617897033691406
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-4.671655178070068,-2.5142903327941895
