,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,3.3989272117614746,7.292212963104248
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,4.724687099456787,1.6377100944519043
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,0.22594080865383148,3.9850151538848877
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.2479134798049927,5.405101299285889
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,1.0324846506118774,4.102182865142822
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,3.5587716102600098,5.472336769104004
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,2.207033634185791,4.311256408691406
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,0.5683053135871887,4.071432590484619
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-1.0524532794952393,4.640803813934326
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-1.3120557069778442,6.292970180511475
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,5.621721267700195,2.3783934116363525
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,1.753318190574646,3.431136131286621
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,1.4953402280807495,2.5274922847747803
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,0.621932327747345,2.941760778427124
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,4.515296459197998,5.7381911277771
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,0.21446621417999268,6.310802936553955
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-1.0994151830673218,7.0799384117126465
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,1.4878159761428833,8.911126136779785
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,1.5025696754455566,8.565534591674805
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,0.6219297647476196,2.9417593479156494
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,2.5529046058654785,5.902355670928955
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,4.7651214599609375,2.217180013656616
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,3.6988489627838135,5.831773281097412
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-1.7652761936187744,4.32737398147583
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-0.7444623112678528,6.316141605377197
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,4.7651214599609375,2.217180013656616
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,1.4950700998306274,2.526994228363037
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,1.5036519765853882,8.791816711425781
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,0.31641513109207153,6.8453369140625
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,1.2479146718978882,5.4051008224487305
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,0.2799304127693176,5.355564594268799
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,1.6155357360839844,7.063340663909912
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,4.7651214599609375,2.217180013656616
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,1.3243006467819214,6.096195220947266
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,3.6988489627838135,5.831773281097412
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,2.4938411712646484,6.5491623878479
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,4.7651214599609375,2.217180013656616
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,3.559612989425659,5.466846942901611
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,4.163887977600098,5.08729887008667
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,0.6041105389595032,2.9262516498565674
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,0.21401351690292358,6.312577724456787
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-1.0524532794952393,4.640803337097168
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,4.7651214599609375,2.217180013656616
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,1.0324846506118774,4.102182865142822
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,1.247914433479309,5.405101299285889
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,4.395465850830078,6.736316204071045
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,0.21387726068496704,6.310348987579346
