,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,6.549912929534912,-8.889419555664062
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,4.025023937225342,-2.722346544265747
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,3.369230031967163,-5.358954906463623
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,4.525618553161621,-5.397401332855225
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,4.525640487670898,-5.397401332855225
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,5.982478141784668,-7.876114368438721
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,3.369230031967163,-5.358954429626465
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,4.63307523727417,-5.907987117767334
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,3.895362377166748,-6.593984603881836
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,5.6084489822387695,-5.94663667678833
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,4.087316513061523,-2.1091933250427246
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,4.525733947753906,-5.39739990234375
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,3.704698085784912,-4.406081676483154
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,3.3689732551574707,-5.358414173126221
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,5.544215202331543,-8.66315746307373
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,5.461461067199707,-4.874074935913086
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,6.486359119415283,-5.3781304359436035
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,8.136086463928223,-4.716846466064453
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,8.203191757202148,-4.709311008453369
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,4.5256195068359375,-5.397401332855225
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,5.4758524894714355,-7.846185684204102
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,4.4500508308410645,-2.695488691329956
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,6.549912929534912,-8.889419555664062
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,2.2537083625793457,-6.224200248718262
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,4.597643852233887,-4.636626720428467
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,3.6528077125549316,-2.700338125228882
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,2.9489591121673584,-4.894833564758301
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,8.203190803527832,-4.709309101104736
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,5.767582416534424,-4.079073429107666
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,4.6333770751953125,-5.907923221588135
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,4.633469581604004,-5.907901287078857
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,8.199380874633789,-4.708556652069092
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,4.025023937225342,-2.722346544265747
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,3.149759292602539,-7.088145732879639
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,5.478851795196533,-7.846874713897705
