,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-11.530423164367676,6.108959674835205
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-5.625417709350586,7.386186122894287
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-6.033914089202881,3.3256492614746094
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-7.72654390335083,4.762996673583984
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-6.18493127822876,4.092545986175537
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-11.292119979858398,5.395595073699951
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-6.034506797790527,3.3245089054107666
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-5.508387565612793,3.6279852390289307
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-7.78265905380249,6.016076564788818
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-8.703716278076172,4.324434757232666
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-5.9372148513793945,7.962444305419922
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-5.420762062072754,4.354125499725342
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-6.3274383544921875,5.263771057128906
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-6.18493127822876,4.092545986175537
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-9.92801284790039,6.028012752532959
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-8.679031372070312,3.351029634475708
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-9.587480545043945,3.104741096496582
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-7.751601219177246,1.258757472038269
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-7.48466157913208,0.9219501614570618
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-6.603521347045898,3.3592605590820312
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-9.819892883300781,5.510810375213623
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-5.0027079582214355,7.134487628936768
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-11.538225173950195,6.105362892150879
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-8.10512924194336,7.097743988037109
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-8.117735862731934,4.126121520996094
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-5.274566173553467,7.778245449066162
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-5.462780952453613,4.762792110443115
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-7.466943740844727,0.968476414680481
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-8.063972473144531,3.122213363647461
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-8.2347412109375,4.493634223937988
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-8.237393379211426,4.493263244628906
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-7.524248123168945,0.9436702728271484
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-5.625417709350586,7.386186122894287
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-7.779149055480957,6.387930870056152
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-10.844626426696777,5.428964138031006
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-10.634622573852539,5.350914001464844
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-5.625417709350586,7.386186122894287
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-11.790213584899902,6.087038993835449
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-10.82555103302002,6.6196088790893555
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-6.18493127822876,4.092545986175537
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-7.724381923675537,4.761976718902588
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-7.689661502838135,5.686391353607178
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-5.625417709350586,7.386186122894287
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-5.7966790199279785,4.591084957122803
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-7.726869583129883,4.2375640869140625
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-10.816864967346191,6.226699352264404
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-8.703715324401855,4.324434757232666
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-8.560979843139648,3.0061774253845215
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-9.928092956542969,6.0322465896606445
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,-6.184930801391602,4.092545986175537
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-10.692544937133789,6.103384494781494
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,-7.76762580871582,6.214529514312744
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-10.33942699432373,5.386483192443848
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,-5.376016139984131,3.7934160232543945
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,-8.976884841918945,3.5036051273345947
