,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,0.9968181848526001,-0.18241895735263824
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,2.67620587348938,-4.257404327392578
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-1.456894040107727,-3.4067718982696533
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,3.197880268096924,-3.5785417556762695
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,1.9038176536560059,-3.6891932487487793
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,1.902477741241455,-3.688626766204834
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,2.833054304122925,-3.3519108295440674
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,0.8658531904220581,-1.739561915397644
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,3.3008134365081787,-0.4606548547744751
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,2.67620587348938,-4.257404327392578
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,1.8657689094543457,-2.5185441970825195
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,2.6661839485168457,-4.606975078582764
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,1.1537266969680786,-1.9061987400054932
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,1.8657678365707397,-2.5185439586639404
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,2.262929916381836,-1.5547295808792114
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,1.4075205326080322,-4.55858850479126
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,3.8376731872558594,-2.4225404262542725
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.865768313407898,-2.5185439586639404
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-0.34484171867370605,-3.7399730682373047
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,0.6056957244873047,-0.03189931437373161
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,0.9968182444572449,-0.1824188530445099
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,2.9168455600738525,-4.575608253479004
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,1.2065646648406982,0.1912606954574585
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,0.6091635823249817,-2.9929850101470947
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-0.9994848370552063,-4.0942864418029785
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-1.6325147151947021,-3.3863015174865723
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,1.8657687902450562,-2.5185434818267822
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,0.9968183040618896,-0.1824188381433487
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,1.8657678365707397,-2.5185439586639404
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-0.7985295653343201,-3.1487271785736084
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.8657679557800293,-2.5185439586639404
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,1.2934781312942505,-2.9838223457336426
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,0.9968183040618896,-0.1824188381433487
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-0.09794262051582336,-3.336747407913208
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-1.3383557796478271,-2.8912758827209473
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,3.0672783851623535,-2.236396551132202
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-1.6447455883026123,-3.6683852672576904
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,2.8309810161590576,-3.354559898376465
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,3.064979076385498,-1.9071757793426514
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,0.8143208622932434,-1.8291270732879639
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,3.2521417140960693,-3.5027682781219482
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,0.9968183040618896,-0.1824188232421875
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,2.3455381393432617,-1.165801763534546
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-0.15271936357021332,-3.312946081161499
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,1.9039525985717773,-3.688791036605835
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,4.213301658630371,-2.45776104927063
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,2.65702748298645,-1.3469483852386475
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,1.865768313407898,-2.5185437202453613
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,2.258561372756958,-1.552603006362915
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-1.4310458898544312,-2.673947811126709
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.8657686710357666,-2.5185439586639404
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,1.8657686710357666,-2.5185439586639404
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,1.8657679557800293,-2.5185439586639404
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-1.356497883796692,-3.211712121963501
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-0.6714560985565186,-4.066128253936768
