,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,3.9260926246643066,-0.6737404465675354
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,8.927807807922363,0.5395728945732117
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,5.102384090423584,3.2962019443511963
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,8.638691902160645,0.11228416115045547
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,8.557267189025879,0.8353499174118042
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,9.007641792297363,0.8070738315582275
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,8.735780715942383,0.15339075028896332
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,7.2871503829956055,1.9461469650268555
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,7.672809600830078,2.6333119869232178
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,8.66070556640625,-0.04049669951200485
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,8.333089828491211,0.6211190223693848
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,8.54152774810791,-0.07298307865858078
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,7.300693511962891,1.9929975271224976
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,6.731552600860596,0.4602566361427307
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,6.605666637420654,0.23499059677124023
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,7.236682415008545,-2.226353645324707
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,7.234950542449951,-2.206801652908325
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,6.79796028137207,0.011603257618844509
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,5.031024932861328,2.0383224487304688
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,3.999168872833252,-0.8544182181358337
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,3.9003100395202637,-0.6653822660446167
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,9.050606727600098,-0.18159250915050507
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,3.501842737197876,-0.7020872831344604
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,5.344770431518555,2.192955732345581
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,5.149209976196289,2.8788275718688965
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,4.512653350830078,2.9457571506500244
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,7.112821578979492,1.5028985738754272
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,3.926210403442383,-0.6736616492271423
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,9.02110767364502,1.177855134010315
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,4.844712734222412,2.3548474311828613
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,6.899881362915039,0.8237671852111816
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,6.574518203735352,0.11772496998310089
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,3.9262375831604004,-0.6737090349197388
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,5.588894367218018,2.6884734630584717
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,4.706482410430908,2.5757977962493896
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,7.2354326248168945,-2.219214916229248
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,4.620791912078857,2.8965725898742676
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,9.151637077331543,0.3169853091239929
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,6.785256385803223,0.8968275189399719
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,7.270460605621338,1.9314680099487305
