,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,1.2391763925552368,2.0315847396850586
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-0.8919748663902283,5.524702548980713
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,4.164039134979248,3.7749361991882324
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,2.5031514167785645,4.995281219482422
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,3.5619044303894043,4.196418762207031
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,1.4944661855697632,1.2836992740631104
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,3.6250603199005127,3.659681797027588
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,3.2738749980926514,4.883942127227783
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,1.9862686395645142,6.1728692054748535
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.2261312007904053,4.687230587005615
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-1.104103922843933,5.275827884674072
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,3.444413185119629,4.0683393478393555
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,4.15960168838501,3.968411445617676
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,3.7210023403167725,4.333741188049316
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,1.6328459978103638,1.498705506324768
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,1.92277991771698,4.373474597930908
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,1.0206624269485474,4.4777960777282715
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,3.7350924015045166,6.554545879364014
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,3.6048152446746826,6.389112949371338
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,3.685309410095215,4.411933898925781
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,1.323922038078308,1.9871777296066284
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-0.8790884613990784,5.489744663238525
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,0.9031335115432739,1.8270995616912842
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,1.796284794807434,6.721530914306641
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,1.3734352588653564,4.458141803741455
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-0.8853664994239807,5.509084701538086
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,4.4195427894592285,4.452572822570801
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,3.70090389251709,6.509289264678955
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.9352648258209229,4.685973644256592
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,2.0618743896484375,4.214671611785889
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,1.9070199728012085,4.281740665435791
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,3.607830286026001,6.403473377227783
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-0.8926858901977539,5.52756929397583
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,2.3134031295776367,5.680052280426025
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,1.543077826499939,1.5976866483688354
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,1.6007035970687866,2.1840322017669678
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-0.8792999982833862,5.499095439910889
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,1.0283770561218262,1.5053411722183228
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,1.2450286149978638,1.4202561378479004
