,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,5.712405204772949,-1.4774571657180786
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,3.7788140773773193,2.5100457668304443
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,1.0744214057922363,1.3903884887695312
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,2.7007224559783936,-0.0447511188685894
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,0.6209839582443237,1.0897138118743896
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,5.57244348526001,-0.8894425630569458
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,1.3150959014892578,1.6026297807693481
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,1.04192316532135,1.011891484260559
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,3.359476327896118,0.517549991607666
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,2.6424624919891357,-0.8436548113822937
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,3.761640787124634,2.6468536853790283
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,0.781498908996582,0.9893977046012878
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,1.5004117488861084,0.264716237783432
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,0.7598088979721069,1.1322153806686401
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,4.872254848480225,-0.8021644353866577
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,2.5735809803009033,-1.4272786378860474
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,2.6460118293762207,-1.7966619729995728
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,0.6983814239501953,-2.049616575241089
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,0.6554268598556519,-2.083204507827759
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,1.4889464378356934,1.3431742191314697
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,4.894955158233643,-0.748935341835022
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,4.019006252288818,2.5635855197906494
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,5.680177688598633,-0.9089505076408386
