,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,3.756155252456665,5.376460075378418
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,6.080732822418213,-0.021832408383488655
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,5.94525671005249,3.434656858444214
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,4.143132209777832,2.537081718444824
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,5.830885410308838,2.9201881885528564
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,3.544084072113037,5.006820201873779
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,5.702149868011475,3.3451523780822754
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,5.784237861633301,2.852339029312134
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,2.9233291149139404,2.8263602256774902
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,4.387533187866211,1.3834638595581055
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,6.303173065185547,-0.28512808680534363
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,6.0813469886779785,3.2468152046203613
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,6.7882866859436035,2.9596686363220215
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,5.982061386108398,2.786097526550293
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,3.842379570007324,4.454479217529297
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,3.995800495147705,1.356277346611023
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,4.0158491134643555,0.8009271621704102
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,1.808791995048523,0.7056106925010681
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,1.8179353475570679,0.7156360745429993
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,6.22451639175415,2.628026008605957
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,3.753046751022339,4.4902472496032715
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,5.979084491729736,-0.10862914472818375
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,3.9220945835113525,5.353113651275635
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,2.185802698135376,2.932888984680176
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,4.635209560394287,1.6453415155410767
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,6.099820613861084,-0.021752415224909782
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,6.369721412658691,3.395336627960205
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,1.8195992708206177,0.7163869738578796
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,3.8109941482543945,1.4934992790222168
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,4.101654529571533,1.9741774797439575
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,4.168082237243652,1.8573344945907593
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,1.8134819269180298,0.7151909470558167
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,6.076547622680664,-0.01607138104736805
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,2.9678728580474854,2.770251989364624
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,3.8495473861694336,4.924261093139648
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,4.084841251373291,4.822048664093018
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,6.070218086242676,-0.014361679553985596
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,4.203085899353027,5.27939510345459
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,3.2731754779815674,4.984118461608887
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,6.383691787719727,2.717501163482666
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,4.211165904998779,1.7656667232513428
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,3.307203769683838,2.7829298973083496
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,6.070218086242676,-0.014361679553985596
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,5.682747840881348,3.0352988243103027
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,4.223423957824707,2.6320478916168213
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,3.3381452560424805,5.2686991691589355
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,4.213798999786377,1.9252091646194458
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,3.8166542053222656,1.2098915576934814
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,3.288933753967285,4.881467819213867
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,6.335829257965088,2.7639949321746826
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,3.7757978439331055,5.248851299285889
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,2.9321773052215576,2.782465934753418
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,3.4016125202178955,4.853026866912842
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,6.464663028717041,3.3136539459228516
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,3.968296766281128,1.64616060256958
