,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,4.779088497161865,-4.8889946937561035
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,7.1376261711120605,-9.584717750549316
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,4.010461807250977,-11.083057403564453
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,6.785967826843262,-9.1963529586792
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,7.57435417175293,-8.816651344299316
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,6.848259449005127,-9.887237548828125
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,6.786061763763428,-9.196955680847168
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,5.166245460510254,-7.6756696701049805
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,5.5734543800354,-7.140848159790039
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,6.29241943359375,-9.275264739990234
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,6.794651031494141,-8.692694664001465
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,6.787312984466553,-9.194586753845215
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,4.925652027130127,-8.213908195495605
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,3.458622694015503,-8.286262512207031
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,4.017218589782715,-8.2918119430542
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,2.0200581550598145,-9.090282440185547
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,1.9397937059402466,-8.982172966003418
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,2.91994309425354,-7.767849922180176
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,4.079263210296631,-9.56411361694336
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,4.962655544281006,-4.834650993347168
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,4.803316116333008,-4.880584716796875
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,6.1199822425842285,-9.019293785095215
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,4.28270959854126,-4.639967918395996
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,4.438903331756592,-10.051671981811523
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,3.9338796138763428,-10.787604331970215
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,3.354309558868408,-10.582433700561523
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,5.137463092803955,-7.626716136932373
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,4.779088497161865,-4.888995170593262
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,6.697794437408447,-10.125548362731934
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,3.6850745677948,-11.3052396774292
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,4.21445369720459,-8.595755577087402
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,3.6052262783050537,-7.995207786560059
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,4.77913236618042,-4.8891730308532715
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,3.5897340774536133,-9.97470760345459
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,4.067381858825684,-10.335409164428711
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,2.3537237644195557,-9.159926414489746
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,3.6145753860473633,-10.407946586608887
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,7.4471964836120605,-9.654667854309082
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,4.2098002433776855,-8.588034629821777
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,4.857334613800049,-8.208581924438477
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,6.722539901733398,-8.857638359069824
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,4.804847240447998,-4.882626533508301
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,2.58591628074646,-6.998795986175537
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,4.079314231872559,-9.561660766601562
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,6.9848761558532715,-8.481348991394043
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,1.7106019258499146,-8.942984580993652
