,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,4.328798294067383,-4.7612996101379395
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-0.7377722263336182,-2.1891307830810547
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-0.8130113482475281,-5.51363468170166
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.2585077285766602,-4.693893909454346
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-0.14044120907783508,-4.951147556304932
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,4.111853122711182,-5.114517688751221
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,0.1198153868317604,-5.188085556030273
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-0.09825727343559265,-5.444704532623291
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,1.6386744976043701,-5.881020545959473
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.0131844282150269,-3.7513389587402344
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-1.049477458000183,-2.0533080101013184
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-0.34304019808769226,-5.236914157867432
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-0.082928366959095,-5.93897819519043
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-0.5442540049552917,-4.7918701171875
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,3.5062758922576904,-4.89443302154541
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,1.6770367622375488,-4.004473686218262
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,1.3663277626037598,-3.158046007156372
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,2.5233991146087646,-1.8472795486450195
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,2.5180623531341553,-1.854150652885437
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-0.3270200490951538,-4.867587566375732
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,3.5510435104370117,-4.883398056030273
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-0.6600242257118225,-2.1072640419006348
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,4.368120193481445,-4.699161052703857
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,1.7300606966018677,-6.640389442443848
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,0.9492012858390808,-3.5834877490997314
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-0.7452412843704224,-2.1830759048461914
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-0.46197348833084106,-5.803913116455078
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,2.5173001289367676,-1.8543438911437988
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.7347170114517212,-4.011484146118164
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,1.3096688985824585,-4.422030925750732
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,1.2336077690124512,-4.32819938659668
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,2.5205516815185547,-1.8523281812667847
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-0.7315975427627563,-2.1977503299713135
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,1.6466965675354004,-5.893388271331787
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,4.098872184753418,-4.822934627532959
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,3.7189862728118896,-4.47053337097168
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-0.731944739818573,-2.1980857849121094
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,4.394524097442627,-4.436741828918457
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,3.9974608421325684,-5.3092570304870605
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-0.3603156507015228,-4.906152248382568
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,1.2672010660171509,-4.151944160461426
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,1.5215721130371094,-5.400232315063477
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-0.7316694855690002,-2.197882890701294
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-0.21206913888454437,-5.704623699188232
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,1.3690093755722046,-4.743404388427734
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,4.2948174476623535,-5.297644138336182
