,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-5.73638916015625,-6.8618483543396
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-1.851563811302185,-4.342467784881592
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-3.0228002071380615,-2.492558479309082
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-4.478234767913818,-3.209798812866211
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-4.087411880493164,-2.32039475440979
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-5.419788360595703,-6.194543361663818
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-3.4089572429656982,-3.1708521842956543
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-3.8649134635925293,-3.161933422088623
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-5.056082725524902,-1.9619005918502808
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-4.614559173583984,-3.5954678058624268
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-1.5482208728790283,-4.2377119064331055
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-3.6002252101898193,-2.5807454586029053
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-3.9797024726867676,-3.81474232673645
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-3.0248477458953857,-2.5390586853027344
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-5.292266845703125,-5.667829990386963
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-5.052391052246094,-3.093219041824341
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,-6.07574462890625,-3.6567134857177734
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-3.4934165477752686,-0.3037134110927582
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-3.4943063259124756,-0.29249876737594604
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-3.5999324321746826,-2.581388235092163
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-5.121516704559326,-5.771780014038086
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-1.7998958826065063,-4.64894437789917
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-5.733926773071289,-6.828128337860107
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-3.753380537033081,-4.587603569030762
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-5.238437652587891,-3.8475375175476074
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-1.8129925727844238,-4.358407497406006
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-3.239579439163208,-3.272392511367798
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-3.50007963180542,-0.30137449502944946
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-5.652307510375977,-2.9012672901153564
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-4.478692054748535,-3.2106990814208984
