,Name,DeptId,Department,x,y
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,-1.0250499248504639,4.762293338775635
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,0.8728302717208862,2.5320606231689453
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-1.4170528650283813,-0.03234517574310303
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,0.8699778914451599,2.530480146408081
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,0.8729192614555359,2.5306107997894287
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-0.03731813281774521,2.8780715465545654
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,0.026370219886302948,2.157358169555664
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,1.512731909751892,4.570527076721191
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,1.83760666847229,5.191633224487305
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,0.8699781894683838,2.530480146408081
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-0.2695634663105011,2.89192271232605
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,1.166475534439087,3.2168760299682617
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,1.494918942451477,4.477889060974121
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,2.8020577430725098,3.2151992321014404
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,2.2047884464263916,2.6873745918273926
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,1.5020124912261963,0.7463531494140625
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,1.6062283515930176,0.4186501204967499
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.5961689949035645,1.913437008857727
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-2.41886568069458,1.147297739982605
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,-1.023876667022705,4.764365196228027
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,-1.023876667022705,4.764365196228027
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,0.02195877954363823,2.2735838890075684
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,-1.0875532627105713,5.0290207862854
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-1.9087183475494385,0.7316452860832214
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-1.9146625995635986,0.7294482588768005
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-1.8886101245880127,0.22641606628894806
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,1.3171350955963135,3.917658567428589
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,-1.025050163269043,4.762293338775635
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,0.2061074674129486,2.5106217861175537
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-2.3581435680389404,0.0848274976015091
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.4474982023239136,2.856450319290161
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,1.9914149045944214,2.1586339473724365
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,-1.023876667022705,4.764365196228027
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-1.9087400436401367,0.7316641807556152
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,-2.6038753986358643,0.11507025361061096
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,1.6439552307128906,0.32643187046051025
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,-1.8886101245880127,0.22641617059707642
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,0.872357189655304,2.526338815689087
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,1.3469423055648804,3.100494623184204
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,1.5410428047180176,4.662655830383301
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,0.8729191422462463,2.5306107997894287
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,-1.0250499248504639,4.762293338775635
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,2.12257719039917,2.0004496574401855
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-1.8886101245880127,0.22641608119010925
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,0.20610743761062622,2.5106215476989746
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,1.6353356838226318,0.35366907715797424
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,2.5628626346588135,2.0434892177581787
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,2.546025276184082,3.135364055633545
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,2.458132743835449,2.3248257637023926
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-1.85165536403656,-0.09093046188354492
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.9542123079299927,3.056483507156372
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,2.789818048477173,3.223015546798706
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,2.7891030311584473,3.234261989593506
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-2.5961766242980957,0.6330695152282715
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-2.365616798400879,0.08150088042020798
