,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-2.8224852085113525,-5.585331916809082
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,3.704489231109619,-3.7344346046447754
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,2.8110036849975586,-7.274730682373047
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,1.1611281633377075,-5.29195499420166
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,3.03712797164917,-6.767180442810059
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-2.4934940338134766,-6.220641136169434
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,2.5773282051086426,-6.390440940856934
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,2.9444942474365234,-6.172026634216309
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,0.6351677775382996,-6.1654372215271
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,1.5613620281219482,-4.431558132171631
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,3.8669488430023193,-3.4166388511657715
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,2.8192853927612305,-6.939393520355225
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,3.4770560264587402,-6.098720550537109
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,2.796067237854004,-7.263573169708252
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-1.0737953186035156,-5.2393927574157715
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,1.7374368906021118,-3.8351821899414062
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,1.8145371675491333,-3.5611324310302734
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,0.1580837070941925,-2.852013349533081
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,0.11394769698381424,-2.9847805500030518
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,3.4956464767456055,-7.1970343589782715
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-1.7000761032104492,-5.552055358886719
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,4.026516914367676,-3.800767660140991
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-2.4434547424316406,-6.384479522705078
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,0.45602676272392273,-6.899674415588379
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,0.7651407122612,-4.6797637939453125
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,3.6987268924713135,-3.7348551750183105
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,2.017789125442505,-6.381277561187744
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,0.23935948312282562,-3.1923279762268066
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,1.5613633394241333,-4.431558132171631
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,1.5613620281219482,-4.431558132171631
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,1.5613633394241333,-4.431558132171631
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,0.16849125921726227,-3.574681520462036
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,3.6520440578460693,-3.3679399490356445
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,0.8232278227806091,-5.9232001304626465
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-2.4526748657226562,-5.0768585205078125
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-1.8211175203323364,-6.054942607879639
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,3.6987268924713135,-3.7348551750183105
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-1.9768325090408325,-5.229452610015869
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-1.933398723602295,-5.379446506500244
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,3.857666254043579,-6.475878715515137
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,1.744450569152832,-3.83245849609375
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,1.0811494588851929,-5.4300079345703125
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,3.6986992359161377,-3.734893321990967
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,2.5687015056610107,-6.118131637573242
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,0.4569162428379059,-4.892459392547607
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-2.27942156791687,-5.882086277008057
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,1.9184119701385498,-4.959994792938232
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,1.5613619089126587,-4.431558132171631
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-2.024630546569824,-5.9980573654174805
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,3.431870460510254,-6.653501033782959
