,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,2.302513360977173,-2.607537031173706
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,5.246514797210693,0.6452203989028931
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,7.604674339294434,-3.420243978500366
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,5.9709601402282715,-2.2296698093414307
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,7.039170742034912,-3.5242221355438232
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,2.922908067703247,-2.3428361415863037
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,7.14634370803833,-3.1880733966827393
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,7.384477615356445,-3.280534505844116
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,6.8547821044921875,-1.384181261062622
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,5.048449993133545,-2.2309234142303467
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,4.957458019256592,0.8917012810707092
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,7.047105312347412,-3.6975080966949463
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,6.519561767578125,-4.251354217529297
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,7.349968910217285,-3.7525269985198975
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,3.366452693939209,-2.0982658863067627
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,5.1130170822143555,-1.7413686513900757
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,4.741535186767578,-1.3113667964935303
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,4.539244651794434,-4.817631244659424
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,4.544214248657227,-4.801523208618164
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,7.731845855712891,-3.7123165130615234
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,3.4159014225006104,-2.5380849838256836
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,5.429631233215332,0.6954175233840942
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,2.5877463817596436,-2.201107978820801
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,7.462121963500977,-0.988102912902832
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,5.22870397567749,-2.548581838607788
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,5.247140407562256,0.6727561950683594
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,6.672489643096924,-4.046751499176025
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,4.54803466796875,-4.786327362060547
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,5.336139678955078,-1.5351736545562744
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,5.53656005859375,-2.1284990310668945
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,5.409520149230957,-2.171928644180298
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,4.553941249847412,-4.772350788116455
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,5.24330472946167,0.6352808475494385
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,6.79360818862915,-1.4274483919143677
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,2.663306474685669,-2.2555503845214844
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,3.095921277999878,-2.9441161155700684
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,5.249629497528076,0.630828857421875
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,2.6009984016418457,-1.9841505289077759
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,2.6452834606170654,-2.870728015899658
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,7.337599754333496,-4.09121561050415
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,5.390785217285156,-2.1634042263031006
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,6.699696063995361,-1.5273149013519287
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,5.248716354370117,0.6300356984138489
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,6.813310146331787,-3.486837387084961
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,5.992341995239258,-2.2501931190490723
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,2.8723065853118896,-2.214024782180786
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,5.371274471282959,-2.2719900608062744
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,5.155857086181641,-1.3789865970611572
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,3.1184394359588623,-2.4648687839508057
Elsa.Orilla@gastech.com.kronos,Elsa Orilla,1,Engineering,7.230829238891602,-3.892441987991333
Dylan.Scozzese@gastech.com.kronos,Dylan Scozzese,3,Facilities,2.4050750732421875,-2.5960006713867188
Orhan.Strum@gastech.com.kronos,Orhan Strum,2,Executive,6.766866683959961,-1.4604698419570923
Adan.Morlun@gastech.com.kronos,Adan Morlun,3,Facilities,2.904210090637207,-2.671473503112793
Kare.Orilla@gastech.com.kronos,Kare Orilla,1,Engineering,7.220614910125732,-4.2702178955078125
Loreto.Bodrogi@gastech.com.kronos,Loreto Bodrogi,5,Security,5.286504745483398,-1.7449698448181152
