,Name,DeptId,Department,x,y
Albina.Hafon@gastech.com.kronos,Albina Hafon,3,Facilities,-2.8473196029663086,4.687982082366943
Mat.Bramar@gastech.com.kronos,Mat Bramar,0,Administration,1.8515758514404297,3.9363770484924316
Axel.Calzas@gastech.com.kronos,Axel Calzas,1,Engineering,-2.6902852058410645,1.2941690683364868
Sten.Sanjorge Jr.@gastech.com.kronos,Sten Sanjorge Jr.,2,Executive,-1.021628499031067,2.9182326793670654
Marin.Onda@gastech.com.kronos,Marin Onda,1,Engineering,-2.436171293258667,1.9146336317062378
Cecilia.Morluniau@gastech.com.kronos,Cecilia Morluniau,3,Facilities,-2.531751871109009,5.030895709991455
Vira.Frente@gastech.com.kronos,Vira Frente,1,Engineering,-2.43864369392395,1.462007761001587
Adra.Nubarron@gastech.com.kronos,Adra Nubarron,1,Engineering,-2.2268290519714355,1.965983510017395
Ada.Campo-Corrente@gastech.com.kronos,Ada Campo-Corrente,2,Executive,-0.6179461479187012,3.9183835983276367
Varja.Lagos@gastech.com.kronos,Varja Lagos,5,Security,-0.00934248510748148,2.305243968963623
Rachel.Pantanal@gastech.com.kronos,Rachel Pantanal,0,Administration,2.13805890083313,3.8483824729919434
Brand.Tempestad@gastech.com.kronos,Brand Tempestad,1,Engineering,-2.603896379470825,1.9622001647949219
Lars.Azada@gastech.com.kronos,Lars Azada,1,Engineering,-3.1797432899475098,1.7067545652389526
Isande.Borrasca@gastech.com.kronos,Isande Borrasca,1,Engineering,-2.3883984088897705,1.9326251745224
Varro.Awelon@gastech.com.kronos,Varro Awelon,3,Facilities,-2.1324706077575684,4.911657810211182
Hennie.Osvaldo@gastech.com.kronos,Hennie Osvaldo,5,Security,-0.23346258699893951,2.0050439834594727
Isia.Vann@gastech.com.kronos,Isia Vann,5,Security,0.3727249205112457,1.9514127969741821
Nils.Calixto@gastech.com.kronos,Nils Calixto,4,Information Technology,-0.49349245429039,-0.0002462994307279587
Isak.Baza@gastech.com.kronos,Isak Baza,4,Information Technology,-0.5031434297561646,0.014095038175582886
Gustav.Cazar@gastech.com.kronos,Gustav Cazar,1,Engineering,-2.555414915084839,1.4567112922668457
Bertrand.Ovan@gastech.com.kronos,Bertrand Ovan,3,Facilities,-2.3624823093414307,4.450654029846191
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella Mies Haber,0,Administration,1.8399837017059326,3.908360719680786
Irene.Nant@gastech.com.kronos,Irene Nant,3,Facilities,-2.9200141429901123,4.554907321929932
Sten.Sanjorge Jr.@gastech.com.tethys,Sten.Sanjorge Jr.@gastech.com.tethys,6,Unknown,-0.26477324962615967,4.60603141784668
Stenig.Fusil@gastech.com.kronos,Stenig Fusil,5,Security,-0.01371605321764946,2.6375718116760254
Anda.Ribera@gastech.com.kronos,Anda Ribera,0,Administration,1.8593934774398804,3.962601900100708
Lidelse.Dedos@gastech.com.kronos,Lidelse Dedos,1,Engineering,-3.053558588027954,2.0774357318878174
Sven.Flecha@gastech.com.kronos,Sven Flecha,4,Information Technology,-0.5020689368247986,0.014478919096291065
Inga.Ferro@gastech.com.kronos,Inga Ferro,5,Security,-0.4276556670665741,2.1261179447174072
Felix.Resumir@gastech.com.kronos,Felix Resumir,5,Security,-0.612686812877655,2.5909817218780518
Kanon.Herrero@gastech.com.kronos,Kanon Herrero,5,Security,-0.49615171551704407,2.4647915363311768
Lucas.Alcazar@gastech.com.kronos,Lucas Alcazar,4,Information Technology,-0.49947673082351685,-0.0005661509931087494
Carla.Forluniau@gastech.com.kronos,Carla Forluniau,0,Administration,1.852386474609375,3.9452455043792725
Willem.Vasco-Pais@gastech.com.kronos,Willem Vasco-Pais,2,Executive,-0.5818662643432617,3.9062912464141846
Valeria.Morlun@gastech.com.kronos,Valeria Morlun,3,Facilities,-2.4165334701538086,4.988771915435791
Emile.Arpa@gastech.com.kronos,Emile Arpa,3,Facilities,-2.57271671295166,4.41677188873291
Linda.Lagos@gastech.com.kronos,Linda Lagos,0,Administration,1.840611457824707,3.9131884574890137
Claudio.Hawelon@gastech.com.kronos,Claudio Hawelon,3,Facilities,-2.402324676513672,5.390272617340088
Henk.Mies@gastech.com.kronos,Henk Mies,3,Facilities,-2.7888290882110596,5.0039873123168945
Birgitta.Frente@gastech.com.kronos,Birgitta Frente,1,Engineering,-2.634894371032715,1.6922481060028076
Edvard.Vann@gastech.com.kronos,Edvard Vann,5,Security,-0.410643607378006,2.52683162689209
Ingrid.Barranco@gastech.com.kronos,Ingrid Barranco,2,Executive,-0.7544688582420349,3.7317423820495605
Cornelia.Lais@gastech.com.kronos,Cornelia Lais,0,Administration,1.8429794311523438,3.9189629554748535
Felix.Balas@gastech.com.kronos,Felix Balas,1,Engineering,-2.2927544116973877,2.2159054279327393
Linnea.Bergen@gastech.com.kronos,Linnea Bergen,4,Information Technology,-1.1181273460388184,2.9310925006866455
Benito.Hawelon@gastech.com.kronos,Benito Hawelon,3,Facilities,-2.3229362964630127,5.076133728027344
Hideki.Cocinaro@gastech.com.kronos,Hideki Cocinaro,5,Security,-0.3756757378578186,2.5118916034698486
Minke.Mies@gastech.com.kronos,Minke Mies,5,Security,-0.21926920115947723,2.0048441886901855
Dante.Coginian@gastech.com.kronos,Dante Coginian,3,Facilities,-3.0472891330718994,5.1161789894104
